GEOID	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG
80467	595430006	3237313	229.897	1.25	40.207633	-106.825857
80468	994175408	6657257	383.853	2.57	39.951923	-106.122681
80469	132467121	29063	51.146	0.011	40.200081	-106.968565
80470	345257237	1169103	133.305	0.451	39.379796	-105.324404
80471	1991365	0	0.769	0.	39.935208	-105.420913
80473	165859515	112066	64.039	0.043	40.416393	-106.134369
80475	28069385	96625	10.838	0.037	39.455178	-105.570364
80476	148827819	36623	57.463	0.014	39.670628	-105.834343
80477	69519	0	0.027	0.	40.486391	-106.829354
80478	108370649	421723	41.842	0.163	40.029002	-105.852813
80479	292100340	346102	112.781	0.134	40.035912	-106.814497
80480	3939433560	18154072	1521.024	7.009	40.672888	-106.341566
80481	185478549	3410848	71.614	1.317	40.101411	-105.576764
80482	336139408	73649	129.784	0.028	39.892329	-105.785929
80483	225266312	175822	86.976	0.068	40.091798	-106.93598
80487	1893461550	4403921	731.07	1.7	40.540915	-106.850576
80488	28800	0	0.011	0.	40.448703	-106.818184
80497	34243972	0	13.222	0.	39.670758	-106.000063
80498	677136860	10454895	261.444	4.037	39.746631	-106.27053
80501	32065047	584079	12.38	0.226	40.164837	-105.103179
80503	235861729	7925107	91.067	3.06	40.169014	-105.210376
80504	253686973	13028766	97.949	5.03	40.163388	-105.030087
80510	171263787	1149598	66.125	0.444	40.2125	-105.6066
80511	276231	0	0.107	0.	40.34011	-105.572223
80512	1270420364	10159689	490.512	3.923	40.631157	-105.574043
80513	170264616	9166443	65.74	3.539	40.29738	-105.103753
80514	17455077	16325	6.739	0.006	40.065881	-104.955387
80515	157013908	368974	60.623	0.142	40.462346	-105.382303
80516	103449141	523114	39.942	0.202	40.054234	-105.023034
80517	767257321	3660725	296.24	1.413	40.38472	-105.586218
80520	1043747	0	0.403	0.	40.113099	-104.931431
80521	36762015	1150789	14.194	0.444	40.593083	-105.127429
80524	327684060	26297302	126.52	10.153	40.646854	-105.029519
80525	62954845	3960454	24.307	1.529	40.529861	-105.036641
80526	98846601	5275766	38.165	2.037	40.51886	-105.143219
80528	49125642	3928245	18.968	1.517	40.494596	-105.004639
80530	4918077	0	1.899	0.	40.097788	-104.929262
80532	67132918	2974	25.92	0.001	40.493095	-105.467197
80534	125533615	1230022	48.469	0.475	40.331863	-104.937467
80535	114702126	328409	44.287	0.127	40.732954	-105.183846
80536	952073752	1789071	367.598	0.691	40.866389	-105.366429
80537	274519559	10147347	105.993	3.918	40.362722	-105.176608
80538	279777306	12768749	108.023	4.93	40.511429	-105.360737
80540	409961320	1171891	158.287	0.452	40.235694	-105.364549
80542	23222464	767121	8.966	0.296	40.235081	-104.999386
80543	81648589	805637	31.525	0.311	40.349543	-104.857385
80544	127132	0	0.049	0.	40.103422	-105.171065
80545	732627359	2636138	282.869	1.018	40.873096	-105.6903
80546	198281	0	0.077	0.	40.525242	-104.849696
80547	7906936	51202	3.053	0.02	40.52663	-104.965364
80549	528890212	9562621	204.206	3.692	40.857542	-105.044126
80550	138078475	5011941	53.312	1.935	40.484657	-104.900983
80601	69408981	1799592	26.799	0.695	39.962169	-104.807922
80602	77890832	1403000	30.074	0.542	39.966162	-104.908888
80603	208122544	8876276	80.357	3.427	39.982211	-104.737094
80610	438907400	2112615	169.463	0.816	40.673865	-104.591302
80611	996215713	524716	384.641	0.203	40.625058	-104.287133
80612	421178219	228493	162.618	0.088	40.872121	-104.852562
80615	272626231	2650980	105.262	1.024	40.545658	-104.645698
80620	17099609	216720	6.602	0.084	40.373687	-104.717508
80621	329914384	2124352	127.381	0.82	40.107239	-104.80129
80622	34244043	93249	13.222	0.036	40.537574	-104.460804
80623	1721930	0	0.665	0.	40.285381	-104.782543
80624	81252447	719475	31.372	0.278	40.486854	-104.498868
80631	265319954	3549377	102.441	1.37	40.442868	-104.673072
80634	96495292	271217	37.257	0.105	40.40468	-104.792718
80640	32883607	3846356	12.696	1.485	39.887546	-104.880815
80642	246122302	3672080	95.028	1.418	40.051416	-104.612139
80643	541606683	3277215	209.116	1.265	40.112927	-104.489176
80644	412677445	4131900	159.336	1.595	40.428288	-104.424793
80645	348445344	11123025	134.536	4.295	40.327145	-104.667832
80648	398344517	82433	153.802	0.032	40.755864	-104.740919
80649	472905780	26195929	182.59	10.114	40.400836	-104.185793
80650	131364187	338246	50.72	0.131	40.621518	-104.829835
80651	246687051	2152723	95.246	0.831	40.241735	-104.80941
80652	485346534	297224	187.393	0.115	40.138876	-104.275168
80653	323666231	14094139	124.968	5.442	40.446125	-103.977787
80654	588571727	12702178	227.249	4.904	40.138103	-104.065491
80701	1573783662	6185792	607.641	2.388	40.165309	-103.870735
80705	704136	0	0.272	0.	40.270326	-103.829488
80720	2411750544	443111	931.182	0.171	40.078252	-103.219881
80721	223730398	0	86.383	0.	40.689612	-102.1539
80722	89405908	46402	34.52	0.018	40.506613	-103.271661
80723	751888802	445176	290.306	0.172	40.193681	-103.543329
80726	409179090	2942869	157.985	1.136	40.905042	-102.793047
80727	531673490	101106	205.28	0.039	40.075829	-102.510988
80728	939260049	0	362.65	0.	40.644866	-102.87388
80729	1869864493	630674	721.959	0.244	40.8844	-104.269233
80731	974557598	135926	376.279	0.052	40.59445	-102.600328
80733	81847921	7025967	31.602	2.713	40.371386	-103.450535
80734	1262374630	313398	487.406	0.121	40.519891	-102.291952
80735	758543157	7681056	292.875	2.966	39.709824	-102.273164
80736	294694717	170071	113.782	0.066	40.811815	-103.027237
80737	628357939	36263	242.61	0.014	40.87614	-102.177979
80740	427409433	922398	165.024	0.356	39.725661	-103.382898
80741	589419746	3071613	227.576	1.186	40.566834	-103.476991
80742	1154882975	25230	445.903	0.01	40.755781	-103.835018
80743	1202700878	55257	464.365	0.021	40.197118	-102.954746
80744	336222646	131823	129.816	0.051	40.873626	-102.391968
80745	569429438	35014	219.858	0.014	40.895496	-103.412556
80746	669401	0	0.258	0.	40.60956	-102.466046
80747	455639002	49865	175.923	0.019	40.925681	-103.074651
80749	430930149	3362660	166.383	1.298	40.867058	-102.547276
80750	340238877	2440033	131.367	0.942	40.414765	-103.604846
80751	1216843577	10908644	469.826	4.212	40.63688	-103.232406
80754	546637034	107195	211.058	0.041	40.721755	-103.665469
80755	286619195	301682	110.664	0.116	39.911897	-102.344974
80757	981446241	1586399	378.939	0.613	39.791027	-103.58313
80758	1798088196	1534726	694.246	0.593	40.138836	-102.193094
80759	1671505720	717728	645.372	0.277	40.135241	-102.685959
80801	401656597	135200	155.08	0.052	39.73228	-103.101271
80802	1037427744	66850	400.553	0.026	38.836946	-102.173384
80804	867607791	3668958	334.985	1.417	39.34684	-103.248069
80805	434261367	51803	167.669	0.02	39.305959	-102.455614
80807	1887116834	962287	728.62	0.372	39.321667	-102.223231
80808	917777539	491289	354.356	0.19	38.979165	-104.314373
80809	130799648	925428	50.502	0.357	38.85204	-105.008686
80810	1381708299	283488	533.481	0.109	38.822287	-102.428708
80812	357199667	1606695	137.916	0.62	39.619003	-102.849918
80813	285380523	1371567	110.186	0.53	38.842507	-105.240474
80814	255696757	162899	98.725	0.063	38.959631	-105.194325
80815	1361287271	3226643	525.596	1.246	39.396721	-103.063405
80816	479752646	2669895	185.234	1.031	38.857741	-105.315864
80817	163456169	329159	63.111	0.127	38.63834	-104.686469
80818	748811725	3247511	289.118	1.254	39.385913	-103.480409
80819	21433513	8274	8.276	0.003	38.961906	-105.012053
80820	765455654	886985	295.544	0.342	38.838655	-105.561131
80821	2195750616	8085259	847.784	3.122	38.979959	-103.371474
80822	548120869	288726	211.631	0.111	39.701982	-102.670238
80823	1055770024	3778069	407.635	1.459	38.663464	-103.419186
80824	279485793	238212	107.91	0.092	39.650575	-102.498735
80825	1707533150	6206372	659.282	2.396	38.833241	-102.827694
80827	625907809	12582453	241.664	4.858	39.056483	-105.467359
80828	1400669041	2402174	540.801	0.927	39.327663	-103.747875
80829	55830400	46993	21.556	0.018	38.829443	-104.936373
80830	578422326	12560	223.33	0.005	39.114246	-103.894118
80831	491913619	32024	189.929	0.012	38.994238	-104.490687
80832	619506386	97771	239.193	0.038	39.017177	-104.012874
80833	1226432581	1825222	473.528	0.705	38.763233	-103.96509
80834	743832672	23665	287.195	0.009	39.264797	-102.88364
80835	370915937	11962	143.211	0.005	39.218796	-104.022559
80836	983097770	226321	379.576	0.087	39.298004	-102.584444
80840	74835366	35008	28.894	0.014	38.994692	-104.861948
80860	194678470	1149709	75.166	0.444	38.705809	-105.088278
80861	649830152	38890	250.901	0.015	39.331861	-102.721831
80862	356006004	1236283	137.455	0.477	38.867968	-103.054046
80863	320672020	1736809	123.812	0.671	39.019992	-105.113588
80864	644193547	0	248.725	0.	38.697666	-104.186739
80902	37146123	30971	14.342	0.012	38.725892	-104.809688
80903	12528741	4902	4.837	0.002	38.831557	-104.815049
80904	24687840	167175	9.532	0.065	38.860829	-104.876163
80905	12846991	5052	4.96	0.002	38.81891	-104.838348
80906	120835413	381186	46.655	0.147	38.752594	-104.878211
80907	25609319	45627	9.888	0.018	38.878231	-104.827015
80908	246944141	151172	95.346	0.058	39.047585	-104.69054
80909	21696922	5043	8.377	0.002	38.853475	-104.775218
80910	14985607	222162	5.786	0.086	38.812066	-104.77458
80911	31278565	1216253	12.077	0.47	38.752916	-104.723477
80913	68216928	112449	26.339	0.043	38.687426	-104.748914
80914	1814403	4050	0.701	0.002	38.824001	-104.704184
80915	20156914	8832	7.783	0.003	38.849797	-104.717043
80916	44501231	17208	17.182	0.007	38.802461	-104.708714
80917	16886345	6031	6.52	0.002	38.886168	-104.745264
80918	31026482	6318	11.979	0.002	38.910393	-104.780362
80919	37206784	5329	14.366	0.002	38.928222	-104.852704
80920	32726672	0	12.636	0.	38.957606	-104.770785
80921	225235379	1933822	86.964	0.747	39.016197	-104.910486
80922	15498201	0	5.984	0.	38.890654	-104.700598
80923	17706474	0	6.837	0.	38.926891	-104.714814
80924	14123898	15049	5.453	0.006	38.967711	-104.721219
80925	61194128	38065	23.627	0.015	38.757821	-104.655864
80926	167420627	6609	64.641	0.003	38.634719	-104.902972
80927	11338214	0	4.378	0.	38.928603	-104.658013
80928	851544772	134015	328.783	0.052	38.630401	-104.401637
80929	56183877	0	21.693	0.	38.82471	-104.626967
80930	94214892	0	36.377	0.	38.814229	-104.502478
80938	8626308	0	3.331	0.	38.904762	-104.663315
80939	1396969	0	0.539	0.	38.877962	-104.677367
80951	12056576	59661	4.655	0.023	38.898118	-104.652428
81001	90232615	474941	34.839	0.183	38.295719	-104.533434
81003	20808310	700796	8.034	0.271	38.27985	-104.631518
81004	421921554	3769252	162.905	1.455	38.044054	-104.71441
81005	596271990	6949710	230.222	2.683	38.197683	-104.810446
81006	146952257	2257852	56.739	0.872	38.236135	-104.497337
81007	383149965	5121230	147.935	1.977	38.360042	-104.773198
81008	347492816	507621	134.168	0.196	38.436363	-104.617681
81019	25710814	270749	9.927	0.105	37.9437	-104.841876
81020	1502007529	156966	579.928	0.061	37.548854	-104.49102
81021	565815022	10034469	218.462	3.874	38.387612	-103.38093
81022	1103480287	3183288	426.056	1.229	38.050166	-104.422573
81023	326406896	274906	126.026	0.106	38.052634	-104.96422
81024	108676730	0	41.96	0.	37.249354	-104.734713
81025	1420699000	3929445	548.535	1.517	38.396226	-104.408562
81027	1604236717	0	619.399	0.	37.189309	-103.799925
81029	1420920610	209324	548.621	0.081	37.082909	-102.508878
81030	976619	207555	0.377	0.08	38.100738	-103.523617
81033	837884	0	0.324	0.	38.194886	-103.861345
81036	1947541206	30576121	751.95	11.806	38.387663	-102.756849
81038	299771	0	0.116	0.	38.079243	-103.14042
81039	1528433322	2996392	590.131	1.157	37.93907	-104.085204
81040	1342866229	426600	518.484	0.165	37.783222	-105.227208
81041	1187727511	2848774	458.584	1.1	37.867474	-102.370249
81043	3729228	0	1.44	0.	38.130948	-102.220915
81044	844749526	15141568	326.16	5.846	37.859663	-102.947678
81045	591324437	2881137	228.312	1.112	38.487655	-103.164648
81047	1547094143	6097993	597.336	2.354	38.117327	-102.479832
81049	3330117287	3052	1285.766	0.001	37.378762	-103.387574
81050	1391243908	14353301	537.162	5.542	37.942354	-103.51516
81052	1719082240	8006689	663.741	3.091	37.918016	-102.639554
81054	2471769755	49865097	954.356	19.253	37.945704	-103.157396
81055	666206658	573120	257.224	0.221	37.491667	-105.11156
81057	135618879	2327180	52.363	0.899	38.12181	-102.879317
81058	134907240	2334979	52.088	0.902	38.099953	-103.882859
81059	2848368715	424390	1099.761	0.164	37.505391	-104.020765
81062	618633388	806917	238.856	0.312	38.29689	-103.964339
81063	1066786807	13238742	411.889	5.112	38.43071	-103.77106
81064	1251413203	36068	483.173	0.014	37.224707	-102.999283
81067	756583563	7496061	292.119	2.894	37.933631	-103.778471
81069	708115159	576449	273.405	0.223	37.893271	-104.903626
81071	1473609340	3541191	568.964	1.367	38.433234	-102.260787
81073	1657761491	244558	640.065	0.094	37.425411	-102.705136
81076	692056580	18313974	267.205	7.071	38.343221	-103.601595
81077	1178482	13232	0.455	0.005	38.017621	-103.630845
81081	598529325	177960	231.093	0.069	37.048164	-104.214951
81082	1547722074	5759972	597.579	2.224	37.181854	-104.518043
81084	623875616	5021404	240.88	1.939	37.585749	-102.410284
81087	104013424	0	40.16	0.	37.3659	-102.409003
81089	1792207970	4670090	691.975	1.803	37.65158	-104.737761
81090	1651535907	498132	637.662	0.192	37.365902	-102.230461
81091	1118990197	753790	432.045	0.291	37.14909	-104.964703
81092	218776942	249500	84.47	0.096	38.193819	-102.752246
81101	1060175897	1655034	409.336	0.639	37.481245	-105.833213
81120	2258796354	8481009	872.126	3.275	37.221127	-106.341749
81121	121229618	0	46.807	0.	37.109782	-107.439078
81122	1313700115	11200513	507.222	4.325	37.351492	-107.475814
81123	679331745	3012690	262.291	1.163	37.399731	-105.571815
81124	40567533	0	15.663	0.	37.306244	-106.160588
81125	697614505	1824659	269.35	0.705	37.819261	-106.069857
81126	50441745	0	19.476	0.	37.15559	-105.334587
81128	473332573	299318	182.755	0.116	37.079692	-106.620963
81129	10953265	0	4.229	0.	37.103361	-106.029047
81130	2450513772	14236377	946.149	5.497	37.549067	-107.003236
81131	812405978	616122	313.672	0.238	37.865412	-105.679141
81132	1751688292	209443	676.331	0.081	37.711322	-106.429077
81133	965832508	753553	372.91	0.291	37.43013	-105.307195
81136	241823237	160486	93.368	0.062	37.71951	-105.813477
81137	658537849	16815734	254.263	6.493	37.051911	-107.613601
81138	58987213	612025	22.775	0.236	37.030764	-105.620375
81140	570844434	80882	220.404	0.031	37.315056	-106.105367
81141	111559185	31963	43.073	0.012	37.162298	-105.858338
81143	853395939	351197	329.498	0.136	38.049008	-105.856686
81144	732605020	547738	282.86	0.211	37.553407	-106.166909
81146	585065650	73293	225.895	0.028	37.62445	-105.684002
81147	3494639637	17121176	1349.288	6.611	37.322335	-107.087952
81148	604499	0	0.233	0.	37.171822	-105.985415
81149	2162574060	496036	834.975	0.192	38.100089	-106.346144
81151	580587408	599955	224.166	0.232	37.25648	-105.932808
81152	1142333056	4450638	441.057	1.718	37.110768	-105.40212
81154	691579419	339724	267.02	0.131	37.575334	-106.603771
81155	820384512	28248	316.752	0.011	38.28645	-106.065517
81201	1154544761	554468	445.772	0.214	38.554832	-106.066038
81210	1334462150	9308748	515.239	3.594	38.808683	-106.677952
81211	1194846480	2618707	461.333	1.011	38.972891	-106.380522
81212	1599219759	331295	617.462	0.128	38.535754	-105.398394
81220	621488665	2302106	239.958	0.889	38.308243	-107.480574
81221	3766307	0	1.454	0.	38.362367	-105.14443
81222	79957771	11561	30.872	0.004	38.348095	-105.830494
81223	1032977962	25758	398.835	0.01	38.364529	-105.612646
81224	403554855	513253	155.813	0.198	38.880077	-106.932779
81225	212852415	261474	82.183	0.101	38.966452	-106.926271
81226	212781912	1080383	82.156	0.417	38.315025	-105.14529
81227	951853	0	0.368	0.	38.549303	-106.290121
81230	4624883193	39579516	1785.677	15.282	38.395065	-106.953683
81231	162539	0	0.063	0.	38.550024	-106.919672
81232	4950749	0	1.911	0.	38.285131	-105.610466
81233	228125702	105535	88.08	0.041	38.425974	-105.824878
81235	1398023748	2319184	539.78	0.895	38.012835	-107.299418
81236	499469313	826800	192.846	0.319	38.676257	-106.263703
81237	90228249	0	34.837	0.	38.603067	-106.614052
81239	132545965	0	51.176	0.	38.508808	-106.663673
81240	385175498	496767	148.717	0.192	38.500352	-105.034304
81241	52675602	3078	20.338	0.001	38.6229	-106.508427
81242	5725825	0	2.211	0.	38.508136	-106.075509
81243	866023199	548211	334.373	0.212	38.265999	-107.192094
81244	9550667	0	3.688	0.	38.362936	-105.177733
81248	666918255	30778	257.499	0.012	38.464302	-106.378258
81251	227093359	9391807	87.681	3.626	39.112071	-106.474415
81252	1594798863	3108398	615.755	1.2	38.110643	-105.427521
81253	333138255	297320	128.625	0.115	38.227069	-105.065171
81301	1932772083	7347928	746.248	2.837	37.446857	-107.855778
81303	557450510	6445737	215.233	2.489	37.12149	-107.885499
81320	486262421	49255	187.747	0.019	37.720141	-108.735147
81321	1090631446	1139614	421.095	0.44	37.31297	-108.734537
81323	1853115673	22506933	715.492	8.69	37.702727	-108.126639
81324	1057862024	10768	408.443	0.004	37.658451	-109.029605
81325	1476500095	136716	570.08	0.053	37.920163	-108.726787
81326	646195392	585496	249.497	0.226	37.156378	-108.187079
81327	89314498	1890351	34.485	0.73	37.518051	-108.660749
81328	945988122	3787251	365.248	1.462	37.360003	-108.258342
81330	169148406	0	65.309	0.	37.231252	-108.482502
81331	631624024	11318	243.871	0.004	37.445868	-108.907291
81332	156624913	57815	60.473	0.022	37.700344	-107.991227
81334	920409289	15568	355.372	0.006	37.146129	-108.61295
81335	70232820	0	27.117	0.	37.496407	-108.757072
81401	604891430	440629	233.55	0.17	38.484153	-107.77292
81403	1430902199	183212	552.474	0.071	38.368353	-107.957348
81410	59202025	922830	22.858	0.356	38.804613	-107.966364
81411	257988161	0	99.61	0.	38.250732	-108.980171
81413	545097473	6625960	210.463	2.558	38.965626	-107.956215
81415	722175238	3900442	278.833	1.506	38.625512	-107.627585
81416	872337882	4987541	336.812	1.926	38.752074	-108.136959
81418	53412961	490	20.623	0.	38.848899	-107.987839
81419	525515248	1637986	202.903	0.632	38.883071	-107.747726
81422	694362124	0	268.095	0.	38.346592	-108.711313
81423	1277060982	3831553	493.076	1.479	38.023159	-108.37247
81424	795401616	77910	307.106	0.03	38.308118	-108.460167
81425	993029256	450242	383.411	0.174	38.493599	-108.247485
81426	43823359	0	16.92	0.	37.868211	-107.891298
81427	265613349	136049	102.554	0.053	38.025834	-107.609747
